operation_name,index_type,metric,min_rows_for_fit,points_used_for_fit,model_name,priority_rank,formula,coef_0,coef_1,r2,rmse,mape_percent,aicc
size_update,expression_index,indexes_bytes,50,13,linear,1,y = 9.307695e+04 + 2.933033e+07·(N/1e6),93076.9472269227,29330334.27154809,0.9998178842142404,55673.9978642541,57.9652195361414,289.30898079770947
size_update,expression_index,indexes_bytes,50,13,logarithmic,2,y = -6.549495e+06 + 1.030070e+06·ln(N),-6549495.305834174,1030070.3567171606,0.5165567175647876,2868477.036117033,1532.7726454157157,391.8015867338297
size_update,expression_index,indexes_bytes,50,13,constant,3,y = 2.223813e+06,2223812.923076924,,-2.220446049250313e-16,4125519.198186714,2222.3472316447387,398.4138997011317
size_update,expression_index,indexes_bytes,50,13,exponential,4,y = 1.572723e+05·exp(11.3699·(N/1e6)),11.965733745460605,11.369914074563328,-3.6512318008734432,8897389.526275102,154.343291569739,421.2329804806138
size_update,function_index,indexes_bytes,50,13,linear,1,y = 1.245044e+05 + 2.960034e+07·(N/1e6),124504.39025542831,29600341.938457686,0.9994556080614331,97161.1992174206,89.24149748627416,303.7872948694226
size_update,function_index,indexes_bytes,50,13,logarithmic,2,y = -6.653551e+06 + 1.048280e+06·ln(N),-6653551.360731426,1048280.4070177719,0.5250762197876231,2869782.491958362,1541.9843904391844,391.81341675033354
size_update,function_index,indexes_bytes,50,13,constant,3,y = 2.274855e+06,2274855.384615386,,1.1102230246251565e-16,4164252.1987966085,2267.711418471977,398.6568654709093
size_update,function_index,indexes_bytes,50,13,exponential,4,y = 1.618841e+05·exp(11.3478·(N/1e6)),11.994636026035565,11.347780124923226,-3.7714467732743193,9096243.246512579,159.35423769800443,421.80767346108894
size_update,no_extra_index,indexes_bytes,50,13,constant,1,y = 1.650373e+06,1650372.9230769237,,-2.220446049250313e-16,3161988.9304928235,3312.7633996966993,391.49814305840187
size_update,no_extra_index,indexes_bytes,50,13,linear,2,y = 1.713057e+04 + 2.248216e+07·(N/1e6),17130.570515308482,22482158.601547007,0.9999986753911528,3639.1853114976802,6.883762301553503,218.38739312150122
size_update,no_extra_index,indexes_bytes,50,13,logarithmic,3,y = -4.994360e+06 + 7.801552e+05·ln(N),-4994360.004094868,780155.2433809363,0.5044090071256131,2225984.0470869564,2339.6603367149683,385.2084507482729
size_update,no_extra_index,indexes_bytes,50,13,exponential,4,y = 8.491977e+04·exp(12.3076·(N/1e6)),11.34946218513619,12.307631325727954,-5.487627581406997,8053845.627014671,170.3652777337221,418.6431665771049
size_update,simple_btree,indexes_bytes,50,13,linear,1,y = 1.245044e+05 + 2.960034e+07·(N/1e6),124504.39025542831,29600341.938457686,0.9994556080614331,97161.1992174206,89.24149748627416,303.7872948694226
size_update,simple_btree,indexes_bytes,50,13,logarithmic,2,y = -6.653551e+06 + 1.048280e+06·ln(N),-6653551.360731426,1048280.4070177719,0.5250762197876231,2869782.491958362,1541.9843904391844,391.81341675033354
size_update,simple_btree,indexes_bytes,50,13,constant,3,y = 2.274855e+06,2274855.384615386,,1.1102230246251565e-16,4164252.1987966085,2267.711418471977,398.6568654709093
size_update,simple_btree,indexes_bytes,50,13,exponential,4,y = 1.618841e+05·exp(11.3478·(N/1e6)),11.994636026035565,11.347780124923226,-3.7714467732743193,9096243.246512579,159.35423769800443,421.80767346108894
size_update,unique_btree,indexes_bytes,50,13,linear,1,y = 3.426114e+04 + 4.496432e+07·(N/1e6),34261.141030616964,44964317.20309401,0.9999986753911528,7278.3706229953605,6.883762301553503,236.4092198160598
size_update,unique_btree,indexes_bytes,50,13,logarithmic,2,y = -9.988720e+06 + 1.560310e+06·ln(N),-9988720.008189736,1560310.4867618727,0.5044090071256131,4451968.094173913,2339.6603367149683,403.2302774428315
size_update,unique_btree,indexes_bytes,50,13,constant,3,y = 3.300746e+06,3300745.8461538474,,-2.220446049250313e-16,6323977.860985647,3312.7633996966993,409.51996975296044
size_update,unique_btree,indexes_bytes,50,13,exponential,4,y = 1.698395e+05·exp(12.3076·(N/1e6)),12.042609365696133,12.30763132572795,-5.487627581406905,16107691.254029227,170.3652777337217,436.6649932716633
size_update,expression_index,relation_bytes,50,13,linear,1,y = 4586.01 + 8.445048e+07·(N/1e6),4586.013516719524,84450484.7779359,0.99999996839231,2111.643416654705,3.114804876181656,204.23576663777024
size_update,expression_index,relation_bytes,50,13,logarithmic,2,y = -1.881008e+07 + 2.929330e+06·ln(N),-18810077.985409454,2929329.6920435056,0.5039988658871241,8364992.172140794,10833.194600635945,419.6287148720033
size_update,expression_index,relation_bytes,50,13,constant,3,y = 6.139589e+06,6139588.923076926,,1.1102230246251565e-16,11877477.164854277,12413.036759321887,425.9076530902847
size_update,expression_index,relation_bytes,50,13,exponential,4,y = 1.737701e+05·exp(14.0465·(N/1e6)),12.065488177155183,14.046500416118805,-11.903890904504252,42666257.04591077,369.24329684952795,461.9918922497639
size_update,function_index,relation_bytes,50,13,linear,1,y = 4586.01 + 8.445048e+07·(N/1e6),4586.013516719524,84450484.7779359,0.99999996839231,2111.643416654705,3.114804876181656,204.23576663777024
size_update,function_index,relation_bytes,50,13,logarithmic,2,y = -1.881008e+07 + 2.929330e+06·ln(N),-18810077.985409454,2929329.6920435056,0.5039988658871241,8364992.172140794,10833.194600635945,419.6287148720033
size_update,function_index,relation_bytes,50,13,constant,3,y = 6.139589e+06,6139588.923076926,,1.1102230246251565e-16,11877477.164854277,12413.036759321887,425.9076530902847
size_update,function_index,relation_bytes,50,13,exponential,4,y = 1.737701e+05·exp(14.0465·(N/1e6)),12.065488177155183,14.046500416118805,-11.903890904504252,42666257.04591077,369.24329684952795,461.9918922497639
size_update,no_extra_index,relation_bytes,50,13,linear,1,y = 4586.01 + 8.445048e+07·(N/1e6),4586.013516719524,84450484.7779359,0.99999996839231,2111.643416654705,3.114804876181656,204.23576663777024
size_update,no_extra_index,relation_bytes,50,13,logarithmic,2,y = -1.881008e+07 + 2.929330e+06·ln(N),-18810077.985409454,2929329.6920435056,0.5039988658871241,8364992.172140794,10833.194600635945,419.6287148720033
size_update,no_extra_index,relation_bytes,50,13,constant,3,y = 6.139589e+06,6139588.923076926,,1.1102230246251565e-16,11877477.164854277,12413.036759321887,425.9076530902847
size_update,no_extra_index,relation_bytes,50,13,exponential,4,y = 1.737701e+05·exp(14.0465·(N/1e6)),12.065488177155183,14.046500416118805,-11.903890904504252,42666257.04591077,369.24329684952795,461.9918922497639
size_update,simple_btree,relation_bytes,50,13,linear,1,y = 4586.01 + 8.445048e+07·(N/1e6),4586.013516719524,84450484.7779359,0.99999996839231,2111.643416654705,3.114804876181656,204.23576663777024
size_update,simple_btree,relation_bytes,50,13,logarithmic,2,y = -1.881008e+07 + 2.929330e+06·ln(N),-18810077.985409454,2929329.6920435056,0.5039988658871241,8364992.172140794,10833.194600635945,419.6287148720033
size_update,simple_btree,relation_bytes,50,13,constant,3,y = 6.139589e+06,6139588.923076926,,1.1102230246251565e-16,11877477.164854277,12413.036759321887,425.9076530902847
size_update,simple_btree,relation_bytes,50,13,exponential,4,y = 1.737701e+05·exp(14.0465·(N/1e6)),12.065488177155183,14.046500416118805,-11.903890904504252,42666257.04591077,369.24329684952795,461.9918922497639
size_update,unique_btree,relation_bytes,50,13,linear,1,y = 4586.01 + 8.445048e+07·(N/1e6),4586.013516719524,84450484.7779359,0.99999996839231,2111.643416654705,3.114804876181656,204.23576663777024
size_update,unique_btree,relation_bytes,50,13,logarithmic,2,y = -1.881008e+07 + 2.929330e+06·ln(N),-18810077.985409454,2929329.6920435056,0.5039988658871241,8364992.172140794,10833.194600635945,419.6287148720033
size_update,unique_btree,relation_bytes,50,13,constant,3,y = 6.139589e+06,6139588.923076926,,1.1102230246251565e-16,11877477.164854277,12413.036759321887,425.9076530902847
size_update,unique_btree,relation_bytes,50,13,exponential,4,y = 1.737701e+05·exp(14.0465·(N/1e6)),12.065488177155183,14.046500416118805,-11.903890904504252,42666257.04591077,369.24329684952795,461.9918922497639
size_update,expression_index,total_bytes,50,13,linear,1,y = 1.276776e+05 + 1.138014e+08·(N/1e6),127677.61581176083,113801371.2351198,0.9999871508191555,57373.32985857867,28.882739580494643,290.0907057807328
size_update,expression_index,total_bytes,50,13,logarithmic,2,y = -2.534000e+07 + 3.960801e+06·ln(N),-25339997.435752172,3960800.960604284,0.5074144446748781,11233450.392194444,2937.7655429426854,427.2945697090281
size_update,expression_index,total_bytes,50,13,constant,3,y = 8.394910e+06,8394909.538461542,,1.1102230246251565e-16,16005613.874177832,3843.8244425249823,433.66333859445433
size_update,expression_index,total_bytes,50,13,exponential,4,y = 4.167287e+05·exp(12.4119·(N/1e6)),12.940190624643598,12.411949993033911,-5.871426076190661,41956164.056632474,193.07597049961507,461.55553387483
size_update,function_index,total_bytes,50,13,linear,1,y = 1.591051e+05 + 1.140714e+08·(N/1e6),159105.05884026724,114071378.90202938,0.9999626551011855,98044.33263472951,43.13498314274028,304.0225507588435
size_update,function_index,total_bytes,50,13,logarithmic,2,y = -2.544405e+07 + 3.979011e+06·ln(N),-25444053.490649413,3979011.010904894,0.5096570540957884,11234579.3791511,2943.128766376764,427.29718263603564
size_update,function_index,total_bytes,50,13,constant,3,y = 8.445952e+06,8445952.000000004,,-2.220446049250313e-16,16043785.655735303,3864.603937861938,433.7252721597841
size_update,function_index,total_bytes,50,13,exponential,4,y = 4.205350e+05·exp(12.4028·(N/1e6)),12.949282988679766,12.40276701932957,-5.9124741165061625,42181654.50868596,194.92906594024873,461.69489488726805
size_update,no_extra_index,total_bytes,50,13,linear,1,y = 5.173124e+04 + 1.069532e+08·(N/1e6),51731.23910014687,106953195.56511874,0.9999996819407809,8483.398705166155,7.574949788122715,240.39252741905347
size_update,no_extra_index,total_bytes,50,13,logarithmic,2,y = -2.378486e+07 + 3.710886e+06·ln(N),-23784862.134012863,3710885.8472680594,0.5042720311116066,10591015.305149019,3797.859588888894,425.76343126027683
size_update,no_extra_index,total_bytes,50,13,constant,3,y = 7.821470e+06,7821469.538461543,,2.220446049250313e-16,15042356.752810616,4775.926625232679,432.0495310068372
size_update,no_extra_index,total_bytes,50,13,exponential,4,y = 3.399083e+05·exp(12.8002·(N/1e6)),12.73643113988397,12.800230154270864,-6.914810074614705,42319071.78001195,211.77661986833033,461.7794587096397
size_update,simple_btree,total_bytes,50,13,linear,1,y = 1.591051e+05 + 1.140714e+08·(N/1e6),159105.05884026724,114071378.90202938,0.9999626551011855,98044.33263472951,43.13498314274028,304.0225507588435
size_update,simple_btree,total_bytes,50,13,logarithmic,2,y = -2.544405e+07 + 3.979011e+06·ln(N),-25444053.490649413,3979011.010904894,0.5096570540957884,11234579.3791511,2943.128766376764,427.29718263603564
size_update,simple_btree,total_bytes,50,13,constant,3,y = 8.445952e+06,8445952.000000004,,-2.220446049250313e-16,16043785.655735303,3864.603937861938,433.7252721597841
size_update,simple_btree,total_bytes,50,13,exponential,4,y = 4.205350e+05·exp(12.4028·(N/1e6)),12.949282988679766,12.40276701932957,-5.9124741165061625,42181654.50868596,194.92906594024873,461.69489488726805
size_update,unique_btree,total_bytes,50,13,linear,1,y = 6.886181e+04 + 1.294354e+08·(N/1e6),68861.80961545536,129435354.16666572,0.9999996317391431,11047.215511253637,6.189946344316293,247.2582758167419
size_update,unique_btree,total_bytes,50,13,logarithmic,2,y = -2.877922e+07 + 4.491041e+06·ln(N),-28779222.13810773,4491041.090648996,0.5042958845639793,12816997.775823044,3338.0868802742525,430.72335277864346
size_update,unique_btree,total_bytes,50,13,constant,3,y = 9.471842e+06,9471842.461538466,,-2.220446049250313e-16,18204344.54889725,4339.830279510587,437.0100780746203
size_update,unique_btree,total_bytes,50,13,exponential,4,y = 4.270781e+05·exp(12.693·(N/1e6)),12.964722258374447,12.69295538205599,-6.580451403527977,50121329.29748999,198.9406683677982,466.1788874583547
update,expression_index,avg_elapsed_ms_per_operation,50,13,logarithmic,1,y = 0.0186202 + -1.966168e-04·ln(N),0.018620207991997918,-0.00019661681248477528,0.021812739899354616,0.0037900703557409267,16.53114616366195,-139.7596381100418
update,expression_index,avg_elapsed_ms_per_operation,50,13,linear,2,y = 0.0167659 + 0.00247324·(N/1e6),0.016765913137430432,0.0024732414373194824,0.008239570754376424,0.0038162749695958903,16.33713135941866,-139.5804922452225
update,expression_index,avg_elapsed_ms_per_operation,50,13,constant,3,y = 0.0169456,0.016945584615384625,,0.0,0.0038320950337192346,16.835581870214416,-142.30929773426163
update,expression_index,avg_elapsed_ms_per_operation,50,13,exponential,4,y = 0.016359·exp(0.181366·(N/1e6)),-4.112977308743561,0.18136571222882497,-0.0003796513561771242,0.003832822394728163,15.010807006494126,-139.46799956690916
update,function_index,avg_elapsed_ms_per_operation,50,13,logarithmic,1,y = 0.0209972 + -3.189732e-04·ln(N),0.020997202385618908,-0.0003189731840896514,0.05504894030289209,0.0038041276393504762,18.18245545816967,-139.66338310285767
update,function_index,avg_elapsed_ms_per_operation,50,13,linear,2,y = 0.0185328 + -0.00347394·(N/1e6),0.018532814724335774,-0.003473942626392331,0.015587933330315829,0.003882745154587787,18.390888987550206,-139.13153439764864
update,function_index,avg_elapsed_ms_per_operation,50,13,constant,3,y = 0.0182804,0.018280446153846164,,0.0,0.003913365591566221,17.716070447643638,-141.7636588995941
update,function_index,avg_elapsed_ms_per_operation,50,13,exponential,4,y = 0.0180689·exp(-0.144379·(N/1e6)),-4.013564427560389,-0.1443787752437428,0.004533945720536003,0.003904484019399394,17.338569588982043,-138.9863705811693
update,no_extra_index,avg_elapsed_ms_per_operation,50,13,constant,1,y = 0.014864,0.014864030769230778,,1.1102230246251565e-16,0.0028296678107250068,14.774754465423282,-150.19385848159905
update,no_extra_index,avg_elapsed_ms_per_operation,50,13,logarithmic,2,y = 0.0172719 + -2.827117e-04·ln(N),0.017271940744110578,-0.0002827116775167825,0.0827100048550562,0.002710121632450069,13.02771163210796,-148.47980581914553
update,no_extra_index,avg_elapsed_ms_per_operation,50,13,linear,3,y = 0.015159 + -0.00406023·(N/1e6),0.015158991199140777,-0.0040602346345086195,0.04072634676648401,0.0027714478615452516,14.512730805894646,-147.8980204426663
update,no_extra_index,avg_elapsed_ms_per_operation,50,13,exponential,4,y = 0.014874·exp(-0.23488·(N/1e6)),-4.208137584685988,-0.2348798960257193,0.03350524418497547,0.002781859586943851,13.879374442828416,-147.80052712717344
update,simple_btree,avg_elapsed_ms_per_operation,50,13,logarithmic,1,y = 0.0206837 + -4.190007e-04·ln(N),0.020683740490379562,-0.0004190006779164507,0.08982713117645846,0.0038392256066648173,17.145707822045715,-139.42459953891677
update,simple_btree,avg_elapsed_ms_per_operation,50,13,linear,2,y = 0.0168085 + 0.00422018·(N/1e6),0.016808450798033957,0.00422018172973182,0.02175419539718182,0.003980207262435631,15.104238006114798,-138.486956011374
update,simple_btree,avg_elapsed_ms_per_operation,50,13,constant,3,y = 0.017115,0.01711503076923078,,-2.220446049250313e-16,0.004024219774428257,16.077855087208963,-141.03739366224062
update,simple_btree,avg_elapsed_ms_per_operation,50,13,exponential,4,y = 0.0163545·exp(0.301036·(N/1e6)),-4.113252466715829,0.3010356852896057,0.011476799858828324,0.00400106055176205,14.40551136206471,-138.35109119167925
update,unique_btree,avg_elapsed_ms_per_operation,50,13,logarithmic,1,y = 0.01845 + -2.443709e-04·ln(N),0.018450030718956397,-0.00024437085658419604,0.060106450418297985,0.002781627267652325,15.651197178984944,-147.80269853576704
update,unique_btree,avg_elapsed_ms_per_operation,50,13,linear,2,y = 0.0165736 + -0.00282148·(N/1e6),0.01657364669491431,-0.002821481399709797,0.01912842810422788,0.0028416178640568407,15.864673598644252,-147.24792468274413
update,unique_btree,avg_elapsed_ms_per_operation,50,13,constant,3,y = 0.0163687,0.016368676923076933,,0.0,0.002869191928629664,15.699856145144617,-149.83320965379417
update,unique_btree,avg_elapsed_ms_per_operation,50,13,exponential,4,y = 0.01631·exp(-0.16761·(N/1e6)),-4.11597597404552,-0.16760989440809537,0.012564522870812,0.002851109937388212,15.719075765570523,-147.16121962887934
update,expression_index,avg_total_elapsed_ms,50,13,logarithmic,1,y = -0.45133 + 1.55808·ln(N),-0.45133023045963644,1.5580836506800255,0.4298081864111535,5.165765028084575,95.5062027209565,47.89338344271054
update,expression_index,avg_total_elapsed_ms,50,13,linear,2,y = 11.5418 + 17.5839·(N/1e6),11.541767529141046,17.583886193526595,0.13068493051602492,6.378414862002058,182.38700113757386,53.37590991863469
update,expression_index,avg_total_elapsed_ms,50,13,constant,3,y = 12.8192,12.819169230769237,,2.220446049250313e-16,6.841071963615128,204.80755593557066,52.3601917823674
update,expression_index,avg_total_elapsed_ms,50,13,exponential,4,y = 7.9737·exp(2.26144·(N/1e6)),2.0761485516055806,2.2614414576768525,-0.14453689882982057,7.318786160780964,138.87421708049825,56.95155671901298
update,function_index,avg_total_elapsed_ms,50,13,logarithmic,1,y = -1.44567 + 1.7519·ln(N),-1.4456708414014336,1.751898204190546,0.5689866478881453,4.389084296695802,83.61096462111345,43.65713603881505
update,function_index,avg_total_elapsed_ms,50,13,linear,2,y = 12.4495 + 14.124·(N/1e6),12.449531612822689,14.123982457968198,0.08828792702769428,6.383478688606349,175.28842601809012,53.396543141768724
update,function_index,avg_total_elapsed_ms,50,13,constant,3,y = 13.4756,13.475584615384623,,-2.220446049250313e-16,6.68541790119432,191.3971454414232,51.761783132196456
update,function_index,avg_total_elapsed_ms,50,13,exponential,4,y = 8.80713·exp(1.9357·(N/1e6)),2.175561432788752,1.9356969702042846,-0.20604910458748726,7.341943789742898,135.46023759864494,57.03369435551478
update,no_extra_index,avg_total_elapsed_ms,50,13,constant,1,y = 11.048,11.04804615384616,,-2.220446049250313e-16,5.92172943821383,169.80840143383392,48.60797843135912
update,no_extra_index,avg_total_elapsed_ms,50,13,logarithmic,2,y = -1.09909 + 1.42619·ln(N),-1.0990902700366,1.4261900782202324,0.4806170353720417,4.267685538489143,72.98611800470253,42.927862947661396
update,no_extra_index,avg_total_elapsed_ms,50,13,linear,3,y = 10.3273 + 9.92092·(N/1e6),10.327329534107118,9.920919162015629,0.055520171763429604,5.754994384373702,157.68605207664638,50.701769726171605
update,no_extra_index,avg_total_elapsed_ms,50,13,exponential,4,y = 7.2499·exp(1.8452·(N/1e6)),1.9809882756631532,1.845195849422309,-0.20721854861445665,6.5064112552160775,119.56828509142588,53.892488981171915
update,simple_btree,avg_total_elapsed_ms,50,13,logarithmic,1,y = -3.28813 + 1.82282·ln(N),-3.2881294093164932,1.8228168489963295,0.7441997929016866,3.0762344951790306,47.334093577469446,34.41636334606795
update,simple_btree,avg_total_elapsed_ms,50,13,linear,2,y = 10.6321 + 22.0939·(N/1e6),10.632117513000466,22.093892768947477,0.2610060658561678,5.22864827957539,119.73968412283939,48.20797252760931
update,simple_btree,avg_total_elapsed_ms,50,13,constant,3,y = 12.2372,12.23715384615385,,0.0,6.08231617125422,139.18248450958944,49.303661252660866
update,simple_btree,avg_total_elapsed_ms,50,13,exponential,4,y = 7.97151·exp(2.38111·(N/1e6)),2.075873393633312,2.3811114307376364,-0.034285476107585255,6.185705008581433,100.71779354970103,52.57826564079884
update,unique_btree,avg_total_elapsed_ms,50,13,logarithmic,1,y = -0.538934 + 1.51364·ln(N),-0.5389336197948437,1.5136363975854792,0.48720620999765274,4.469997327139853,92.43345824991552,44.132083077420226
update,unique_btree,avg_total_elapsed_ms,50,13,linear,2,y = 11.4895 + 11.8864·(N/1e6),11.489499959125567,11.886383451257643,0.07172520591028331,6.014148727842067,173.68217096452386,51.84698517778688
update,unique_btree,avg_total_elapsed_ms,50,13,constant,3,y = 12.353,12.353000000000005,,-2.220446049250313e-16,6.2421742075116,187.43955737450898,49.978178725631324
update,unique_btree,avg_total_elapsed_ms,50,13,exponential,4,y = 7.94982·exp(1.91247·(N/1e6)),2.073149886303622,1.9124658510399313,-0.22477014775186688,6.908172619615927,131.75231289650674,55.45033385673221
